,targetAnim,left_anim,right_anim,right_landolt,left_landolt,condition,corrAns,audioPos,repetition,trial_in_rep,trial,trial_idx,key_pressed,reaction_time,date,frameRate,expName,participant,corrCheck
4362,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCBottom.png,Hcong,b,quackL.wav,4.0,47.0,368.0,56.0,b,1.10132528376,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4363,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCR.png,Hcong,b,quackR.wav,4.0,64.0,385.0,60.0,b,1.16780977204,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4364,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCR.png,Hcong,b,quackR.wav,4.0,66.0,387.0,12.0,b,1.2679320185,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4365,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCBottom.png,Hcong,b,quackL.wav,4.0,71.0,392.0,72.0,b,1.20117664523,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4366,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCR.png,Hcong,h,quackR.wav,4.0,74.0,395.0,68.0,h,0.8177992335400001,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4367,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCR.png,Hcong,b,quackR.wav,4.0,78.0,399.0,44.0,b,1.16744761454,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4368,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCR.png,Hcong,b,quackR.wav,5.0,3.0,404.0,76.0,b,1.08462425246,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4369,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCR.png,Hcong,h,quackR.wav,5.0,7.0,408.0,36.0,h,0.801102234342,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4370,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCBottom.png,Hcong,b,quackL.wav,5.0,12.0,413.0,72.0,b,1.1678075727,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4371,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCR.png,Hcong,b,quackR.wav,5.0,15.0,416.0,44.0,b,0.750810730591,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4372,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCTop.png,Hcong,h,quackL.wav,5.0,17.0,418.0,48.0,h,1.28458283161,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4373,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCR.png,Hcong,h,quackR.wav,5.0,21.0,422.0,52.0,h,1.10106942756,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4374,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCBottom.png,Hcong,b,quackL.wav,5.0,27.0,428.0,8.0,b,0.717115789594,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4375,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCTop.png,Hcong,h,quackL.wav,5.0,34.0,435.0,32.0,h,0.767514327774,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4376,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCR.png,Hcong,h,quackR.wav,5.0,36.0,437.0,4.0,h,0.7009975825489999,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4377,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCBottom.png,Hcong,b,quackL.wav,5.0,38.0,439.0,40.0,b,0.7510801493479999,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4378,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCTop.png,Hcong,h,quackL.wav,5.0,50.0,451.0,0.0,h,1.11835694872,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4379,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCR.png,Hcong,h,quackR.wav,5.0,57.0,458.0,68.0,h,0.9181095233069999,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4380,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCTop.png,Hcong,h,quackL.wav,5.0,58.0,459.0,64.0,h,1.03456734461,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4381,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCR.png,Hcong,b,quackR.wav,5.0,68.0,469.0,12.0,b,1.1012277798399999,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4382,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCBottom.png,Hcong,b,quackL.wav,5.0,70.0,471.0,56.0,b,0.801457793801,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4383,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCR.png,Hcong,b,quackR.wav,5.0,79.0,480.0,60.0,b,1.1513165780299999,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4384,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCR.png,Hcong,b,quackR.wav,6.0,8.0,489.0,60.0,b,0.817520284298,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4385,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCR.png,Hcong,h,quackR.wav,6.0,10.0,491.0,68.0,h,1.3184390573,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4386,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCR.png,Hcong,b,quackR.wav,6.0,12.0,493.0,44.0,b,1.21834540222,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4387,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCR.png,Hcong,b,quackR.wav,6.0,17.0,498.0,76.0,b,0.900775082991,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4388,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCR.png,Hcong,h,quackR.wav,6.0,20.0,501.0,4.0,h,1.03439433011,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4389,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCTop.png,Hcong,h,quackL.wav,6.0,21.0,502.0,32.0,h,1.1507913030799999,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4390,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCTop.png,Hcong,h,quackL.wav,6.0,23.0,504.0,64.0,h,0.7842795064210001,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4391,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCBottom.png,Hcong,b,quackL.wav,6.0,27.0,508.0,72.0,b,1.2516429963,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4392,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCTop.png,Hcong,h,quackL.wav,6.0,33.0,514.0,48.0,h,0.934360790212,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4393,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCBottom.png,Hcong,b,quackL.wav,6.0,40.0,521.0,8.0,b,0.7805171740469999,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4394,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCBottom.png,Hcong,b,quackL.wav,6.0,46.0,527.0,56.0,b,0.8508710290479999,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4395,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCR.png,Hcong,h,quackR.wav,6.0,49.0,530.0,52.0,h,1.15114246387,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4396,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCR.png,Hcong,b,quackR.wav,6.0,60.0,541.0,12.0,b,1.0512210901899999,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4397,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCBottom.png,Hcong,b,quackL.wav,6.0,61.0,542.0,40.0,b,0.7508176951379999,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4398,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCTop.png,Hcong,h,quackL.wav,6.0,66.0,547.0,0.0,h,1.26791625656,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4399,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCR.png,Hcong,h,quackR.wav,6.0,76.0,557.0,36.0,h,0.9345906209200001,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4400,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCL.png,HcongWN,h,wnR.wav,0.0,7.0,8.0,53.0,h,1.78501738393,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4401,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCBottom.png,HcongWN,b,wnL.wav,0.0,22.0,23.0,57.0,b,1.80162384373,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4402,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCL.png,HcongWN,b,wnR.wav,0.0,27.0,28.0,13.0,b,1.38465779237,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4403,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCL.png,HcongWN,b,wnR.wav,0.0,36.0,37.0,61.0,b,1.28479323484,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4404,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCBottom.png,HcongWN,b,wnL.wav,0.0,38.0,39.0,73.0,b,1.26792138838,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4405,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCL.png,HcongWN,h,wnR.wav,0.0,41.0,42.0,5.0,h,1.4180283311300002,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4406,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCL.png,HcongWN,b,wnR.wav,0.0,52.0,53.0,45.0,b,1.1511083741500001,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4407,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCTop.png,HcongWN,h,wnL.wav,0.0,53.0,54.0,65.0,h,1.38462443574,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4408,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCL.png,HcongWN,h,wnR.wav,0.0,55.0,56.0,37.0,h,1.45121119314,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4409,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCBottom.png,HcongWN,b,wnL.wav,0.0,58.0,59.0,9.0,b,1.26784807714,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4410,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCBottom.png,HcongWN,b,wnL.wav,0.0,59.0,60.0,41.0,b,1.4016069821700001,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4411,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCTop.png,HcongWN,h,wnL.wav,0.0,61.0,62.0,49.0,h,1.0680020307200002,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4412,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCL.png,HcongWN,h,wnR.wav,0.0,76.0,77.0,69.0,h,1.3181546097299999,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4413,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCTop.png,HcongWN,h,wnL.wav,0.0,78.0,79.0,33.0,h,1.28456230447,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4414,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCTop.png,HcongWN,h,wnL.wav,1.0,0.0,81.0,33.0,h,1.31815754218,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4415,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCBottom.png,HcongWN,b,wnL.wav,1.0,2.0,83.0,73.0,b,1.03459813533,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4416,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCTop.png,HcongWN,h,wnL.wav,1.0,11.0,92.0,49.0,h,1.0177024627,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4417,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCL.png,HcongWN,h,wnR.wav,1.0,13.0,94.0,69.0,h,1.0012268634200001,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4418,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCL.png,HcongWN,b,wnR.wav,1.0,14.0,95.0,45.0,b,1.168008812,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4419,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCL.png,HcongWN,b,wnR.wav,1.0,16.0,97.0,13.0,b,1.1344799209899998,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4420,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCL.png,HcongWN,h,wnR.wav,1.0,21.0,102.0,53.0,h,0.90114787058,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4421,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCBottom.png,HcongWN,b,wnL.wav,1.0,37.0,118.0,57.0,b,1.61818045191,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4422,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCBottom.png,HcongWN,b,wnL.wav,1.0,42.0,123.0,9.0,b,1.2015974517,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4423,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCTop.png,HcongWN,h,wnL.wav,1.0,43.0,124.0,1.0,h,1.36822434701,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4424,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCTop.png,HcongWN,h,wnL.wav,1.0,47.0,128.0,65.0,h,1.9019649242400003,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4425,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCBottom.png,HcongWN,b,wnL.wav,1.0,52.0,133.0,41.0,b,1.31795117105,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4426,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCL.png,HcongWN,b,wnR.wav,1.0,65.0,146.0,77.0,b,0.9011574010660001,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4427,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCL.png,HcongWN,b,wnR.wav,1.0,67.0,148.0,61.0,b,1.6017037530000002,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4428,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCL.png,HcongWN,h,wnR.wav,1.0,72.0,153.0,37.0,h,1.55166773885,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4429,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCL.png,HcongWN,h,wnR.wav,1.0,79.0,160.0,5.0,h,1.3679596934799998,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4430,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCTop.png,HcongWN,h,wnL.wav,2.0,3.0,164.0,65.0,h,1.43491154083,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4431,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCL.png,HcongWN,h,wnR.wav,2.0,11.0,172.0,37.0,h,1.2514615510299998,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4432,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCTop.png,HcongWN,h,wnL.wav,2.0,15.0,176.0,33.0,h,0.817485828011,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4433,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCBottom.png,HcongWN,b,wnL.wav,2.0,22.0,183.0,9.0,b,0.9679230378820001,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4434,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCTop.png,HcongWN,h,wnL.wav,2.0,38.0,199.0,1.0,h,1.25120716105,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4435,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCTop.png,HcongWN,h,wnL.wav,2.0,39.0,200.0,49.0,h,0.917826175399,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4436,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCL.png,HcongWN,h,wnR.wav,2.0,49.0,210.0,69.0,h,1.33461994541,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4437,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCBottom.png,HcongWN,b,wnL.wav,2.0,55.0,216.0,57.0,b,0.8842936188160001,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4438,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCL.png,HcongWN,b,wnR.wav,2.0,60.0,221.0,13.0,b,1.3511146056099999,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4439,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCBottom.png,HcongWN,b,wnL.wav,2.0,61.0,222.0,41.0,b,0.967674146232,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4440,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCL.png,HcongWN,h,wnR.wav,2.0,64.0,225.0,5.0,h,1.3346492699099999,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4441,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCL.png,HcongWN,b,wnR.wav,2.0,65.0,226.0,61.0,b,1.00129174386,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4442,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCL.png,HcongWN,h,wnR.wav,2.0,75.0,236.0,53.0,h,0.967829566041,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4443,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCBottom.png,HcongWN,b,wnL.wav,2.0,76.0,237.0,73.0,b,0.767511761893,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4444,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCL.png,HcongWN,b,wnR.wav,2.0,77.0,238.0,45.0,b,0.7841402150519999,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4445,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCL.png,HcongWN,b,wnR.wav,2.0,79.0,240.0,77.0,b,0.700784613437,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4446,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCBottom.png,HcongWN,b,wnL.wav,3.0,2.0,243.0,73.0,b,0.7508521513959999,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4447,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCTop.png,HcongWN,h,wnL.wav,3.0,7.0,248.0,49.0,h,1.1344718567299998,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4448,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCTop.png,HcongWN,h,wnL.wav,3.0,24.0,265.0,33.0,h,0.751061454968,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4449,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCBottom.png,HcongWN,b,wnL.wav,3.0,25.0,266.0,9.0,b,0.7176810191590001,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4450,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCL.png,HcongWN,b,wnR.wav,3.0,40.0,281.0,13.0,b,1.1511354993,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4451,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCL.png,HcongWN,h,wnR.wav,3.0,41.0,282.0,37.0,h,0.867805190064,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4452,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCBottom.png,HcongWN,b,wnL.wav,3.0,51.0,292.0,41.0,b,0.701005280251,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4453,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCL.png,HcongWN,h,wnR.wav,3.0,52.0,293.0,69.0,h,0.65119103255,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4454,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCL.png,HcongWN,b,wnR.wav,3.0,63.0,304.0,77.0,b,0.8841598258299999,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4455,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCL.png,HcongWN,h,wnR.wav,3.0,65.0,306.0,5.0,h,0.9843271586869999,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4456,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCTop.png,HcongWN,h,wnL.wav,3.0,66.0,307.0,65.0,h,1.0678110549600002,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4457,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCL.png,HcongWN,b,wnR.wav,3.0,69.0,310.0,61.0,b,1.16809971794,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4458,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCL.png,HcongWN,h,wnR.wav,3.0,71.0,312.0,53.0,h,0.917641431093,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4459,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCL.png,HcongWN,b,wnR.wav,3.0,73.0,314.0,45.0,b,0.867602117971,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4460,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCTop.png,HcongWN,h,wnL.wav,3.0,78.0,319.0,1.0,h,0.8678062897229999,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4461,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCBottom.png,HcongWN,b,wnL.wav,3.0,79.0,320.0,57.0,b,0.7843601487399999,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4462,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCL.png,HcongWN,b,wnR.wav,4.0,1.0,322.0,13.0,b,0.867586356064,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4463,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCTop.png,HcongWN,h,wnL.wav,4.0,4.0,325.0,1.0,h,0.967925970326,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4464,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCL.png,HcongWN,b,wnR.wav,4.0,8.0,329.0,77.0,b,0.9497627465459999,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4465,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCTop.png,HcongWN,h,wnL.wav,4.0,12.0,333.0,65.0,h,1.16806929378,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4466,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCTop.png,HcongWN,h,wnL.wav,4.0,13.0,334.0,33.0,h,0.767718866089,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4467,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCL.png,HcongWN,h,wnR.wav,4.0,20.0,341.0,53.0,h,1.00123859325,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4468,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCTop.png,HcongWN,h,wnL.wav,4.0,21.0,342.0,49.0,h,1.0343987287799998,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4469,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCBottom.png,HcongWN,b,wnL.wav,4.0,24.0,345.0,41.0,b,0.9679153401809999,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4470,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCL.png,HcongWN,b,wnR.wav,4.0,41.0,362.0,61.0,b,1.25117893622,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4471,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCL.png,HcongWN,h,wnR.wav,4.0,48.0,369.0,37.0,h,1.3346661315000001,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4472,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCL.png,HcongWN,h,wnR.wav,4.0,59.0,380.0,69.0,h,1.0510935286299998,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4473,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCBottom.png,HcongWN,b,wnL.wav,4.0,62.0,383.0,9.0,b,1.15110764105,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4474,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCBottom.png,HcongWN,b,wnL.wav,4.0,65.0,386.0,73.0,b,0.71745485405,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4475,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCL.png,HcongWN,b,wnR.wav,4.0,67.0,388.0,45.0,b,0.851117721322,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4476,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCBottom.png,HcongWN,b,wnL.wav,4.0,68.0,389.0,57.0,b,0.967683310155,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4477,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCL.png,HcongWN,h,wnR.wav,4.0,72.0,393.0,5.0,h,1.56814920303,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4478,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCL.png,HcongWN,b,wnR.wav,5.0,4.0,405.0,77.0,b,1.20141893884,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4479,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCTop.png,HcongWN,h,wnL.wav,5.0,9.0,410.0,49.0,h,0.734362989577,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4480,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCBottom.png,HcongWN,b,wnL.wav,5.0,14.0,415.0,73.0,b,1.05103597933,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4481,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCBottom.png,HcongWN,b,wnL.wav,5.0,24.0,425.0,41.0,b,0.734343928634,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4482,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCTop.png,HcongWN,h,wnL.wav,5.0,25.0,426.0,1.0,h,0.767741226009,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4483,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCL.png,HcongWN,b,wnR.wav,5.0,28.0,429.0,13.0,b,0.8511257855859999,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4484,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCL.png,HcongWN,h,wnR.wav,5.0,31.0,432.0,69.0,h,0.800862140051,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4485,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCTop.png,HcongWN,h,wnL.wav,5.0,37.0,438.0,33.0,h,0.867562896456,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4486,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCBottom.png,HcongWN,b,wnL.wav,5.0,40.0,441.0,57.0,b,0.517279640189,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4487,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCL.png,HcongWN,b,wnR.wav,5.0,41.0,442.0,61.0,b,0.78411638891,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4488,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCBottom.png,HcongWN,b,wnL.wav,5.0,46.0,447.0,9.0,b,1.18456725299,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
4489,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCL.png,HcongWN,h,wnR.wav,5.0,53.0,454.0,5.0,h,1.55188840567,2020_Mar_04_1608,59.949172436400005,duckFrog,13,True
